CRASH_DT,Latitude,Longitude,cloudiness,temperature,feels_like,pressure,humidity,wind_deg,wind_speed,rain,weather_desc,LOCATION,CRASH_DATE,DOW,Hour,zipcode
1624108800,40.68532,-73.98071,1.0,298.67,298.97,1008.0,65.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 13:20:00,5,13,11217.0
1624073520,40.840927,-73.912704,40.0,296.66,296.37,1012.0,50.0,0.0,3.09,0.0,scattered clouds,NYC,2021-06-19 03:32:00,5,3,10452.0
1624104600,40.747913,-73.86551,1.0,296.26,296.66,1010.0,78.0,240.0,3.6,0.0,clear sky,NYC,2021-06-19 12:10:00,5,12,11368.0
1624118580,40.80543,-73.92087,40.0,304.01,304.65,1009.0,45.0,0.0,2.57,0.0,scattered clouds,NYC,2021-06-19 16:03:00,5,16,
1624128000,40.76631,-73.77341,75.0,304.62,303.71,1006.0,33.0,290.0,4.12,0.0,broken clouds,NYC,2021-06-19 18:40:00,5,18,11361.0
1624122000,40.87225,-73.919464,40.0,303.73,304.25,1009.0,45.0,0.0,2.57,0.0,scattered clouds,NYC,2021-06-19 17:00:00,5,17,10034.0
1624119420,40.69145,-73.81261,75.0,303.42,306.72,1008.0,61.0,230.0,5.66,0.0,broken clouds,NYC,2021-06-19 16:17:00,5,16,11435.0
1623975600,40.81401,-73.94466,1.0,295.77,294.79,1016.0,27.0,290.0,2.57,0.0,clear sky,NYC,2021-06-18 00:20:00,4,0,10030.0
1624125000,40.668377,-73.92012,75.0,304.2,306.69,1008.0,54.0,230.0,8.23,0.0,broken clouds,NYC,2021-06-19 17:50:00,5,17,11212.0
1623668040,40.75806,-73.99768,90.0,291.37,291.7,1013.0,94.0,208.0,3.47,0.61,light rain,NYC,2021-06-14 10:54:00,0,10,100036.0
1624061400,40.755505,-73.96807,1.0,298.71,298.31,1012.0,38.0,0.0,3.09,0.0,clear sky,NYC,2021-06-19 00:10:00,5,0,10022.0
1624043280,40.82829,-73.87528,1.0,302.0,301.02,1015.0,32.0,260.0,4.12,0.0,clear sky,NYC,2021-06-18 19:08:00,4,19,10472.0
1623804600,40.7605,-73.95699,40.0,295.04,294.67,1008.0,53.0,0.0,1.54,0.0,scattered clouds,NYC,2021-06-16 00:50:00,2,0,10044.0
1624128600,40.639256,-73.968796,20.0,304.44,306.47,1008.0,51.0,240.0,3.6,0.0,few clouds,NYC,2021-06-19 18:50:00,5,18,11218.0
1623829980,40.677483,-73.93033,1.0,290.87,290.47,1009.0,68.0,0.0,2.57,0.0,clear sky,NYC,2021-06-16 07:53:00,2,7,11208.0
1623952800,40.89802,-73.86958,20.0,297.31,296.36,1015.0,22.0,0.0,2.06,0.0,few clouds,NYC,2021-06-17 18:00:00,3,18,10470.0
1624111200,40.684387,-74.00302,1.0,298.67,298.97,1008.0,65.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 14:00:00,5,14,11231.0
1624120320,40.64312,-73.90921,75.0,303.42,306.72,1008.0,61.0,230.0,5.66,0.0,broken clouds,NYC,2021-06-19 16:32:00,5,16,11236.0
1624102020,40.842464,-73.86664,1.0,294.63,295.0,1009.0,83.0,0.0,1.54,0.0,clear sky,NYC,2021-06-19 11:27:00,5,11,10460.0
1624104360,40.6491,-73.94649,1.0,295.89,296.39,1009.0,83.0,270.0,3.09,0.0,clear sky,NYC,2021-06-19 12:06:00,5,12,11226.0
1623921000,40.798393,-73.939,1.0,287.82,286.67,1015.0,51.0,323.0,2.16,0.0,clear sky,NYC,2021-06-17 09:10:00,3,9,10035.0
1624127280,40.757225,-73.96636,20.0,305.09,306.94,1008.0,48.0,260.0,3.6,0.0,few clouds,NYC,2021-06-19 18:28:00,5,18,10022.0
1624078200,40.889126,-73.843994,75.0,295.84,295.47,1011.0,50.0,210.0,4.63,0.0,broken clouds,NYC,2021-06-19 04:50:00,5,4,10466.0
1624026600,40.60309,-73.99262,1.0,299.02,298.65,1017.0,38.0,220.0,2.57,0.0,clear sky,NYC,2021-06-18 14:30:00,4,14,11214.0
1624133400,40.761406,-73.80385,90.0,302.89,302.05,1006.0,35.0,260.0,5.14,0.0,overcast clouds,NYC,2021-06-19 20:10:00,5,20,11358.0
1624108800,40.866383,-73.88515,1.0,298.55,298.95,1009.0,69.0,264.0,3.27,0.0,clear sky,NYC,2021-06-19 13:20:00,5,13,10458.0
1624024200,40.663483,-73.9627,1.0,297.1,296.67,1018.0,43.0,260.0,2.57,0.0,clear sky,NYC,2021-06-18 13:50:00,4,13,11225.0
1624072200,40.67667,-73.790665,75.0,294.33,294.41,1012.0,73.0,180.0,6.17,0.0,broken clouds,NYC,2021-06-19 03:10:00,5,3,11434.0
1624118640,40.716385,-73.96143,40.0,303.74,304.26,1009.0,45.0,0.0,2.57,0.0,scattered clouds,NYC,2021-06-19 16:04:00,5,16,11249.0
1623520980,40.763485,-73.98895,90.0,292.79,292.59,1013.0,68.0,150.0,2.57,0.0,overcast clouds,NYC,2021-06-12 18:03:00,5,18,10019.0
1624089600,40.659264,-74.002396,20.0,292.49,292.78,1010.0,88.0,250.0,3.09,0.0,few clouds,NYC,2021-06-19 08:00:00,5,8,11232.0
1624136400,40.660503,-73.8306,75.0,302.85,304.88,1007.0,57.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 21:00:00,5,21,11414.0
1624103400,40.773773,-73.824684,75.0,294.69,294.68,1008.0,68.0,220.0,3.6,0.0,broken clouds,NYC,2021-06-19 11:50:00,5,11,11354.0
1624117440,40.757637,-73.96342,1.0,302.07,304.84,1009.0,65.0,0.0,3.09,0.0,clear sky,NYC,2021-06-19 15:44:00,5,15,10022.0
1624035060,40.80256,-73.943,1.0,301.51,300.34,1016.0,26.0,250.0,3.6,0.0,clear sky,NYC,2021-06-18 16:51:00,4,16,10035.0
1624143600,40.66386,-73.91092,90.0,298.86,299.29,1007.0,69.0,240.0,8.23,0.49,light rain,NYC,2021-06-19 23:00:00,5,23,11212.0
1624021440,40.802498,-73.94092,1.0,297.74,297.25,1018.0,38.0,228.0,4.45,0.0,clear sky,NYC,2021-06-18 13:04:00,4,13,10035.0
1624121700,40.76736,-73.9371,40.0,303.74,304.26,1009.0,45.0,0.0,2.57,0.0,scattered clouds,NYC,2021-06-19 16:55:00,5,16,11106.0
1624095900,40.748436,-73.984566,20.0,292.36,292.63,1009.0,88.0,0.0,2.06,0.0,few clouds,NYC,2021-06-19 09:45:00,5,9,10001.0
1624112040,40.71142,-73.99608,1.0,301.15,302.28,1008.0,57.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 14:14:00,5,14,10002.0
1624072500,40.810993,-73.95429,40.0,296.84,296.57,1012.0,50.0,0.0,3.09,0.0,scattered clouds,NYC,2021-06-19 03:15:00,5,3,10027.0
1623956400,40.824196,-73.94224,1.0,297.93,297.06,1015.0,23.0,0.0,1.54,0.0,clear sky,NYC,2021-06-17 19:00:00,3,19,10039.0
1624068000,40.7571,-73.98246,1.0,298.06,297.68,1013.0,41.0,0.0,1.54,0.0,clear sky,NYC,2021-06-19 02:00:00,5,2,10019.0
1624100760,40.642776,-74.02003,1.0,294.41,294.76,1009.0,83.0,270.0,3.09,0.0,clear sky,NYC,2021-06-19 11:06:00,5,11,11220.0
1623696840,40.801575,-73.93438,90.0,295.01,295.29,1011.0,78.0,0.0,1.54,0.0,overcast clouds,NYC,2021-06-14 18:54:00,0,18,10035.0
1624117200,40.776104,-73.97975,75.0,302.44,303.33,1008.0,51.0,250.0,3.6,0.0,broken clouds,NYC,2021-06-19 15:40:00,5,15,10023.0
1624131000,40.610523,-74.00806,20.0,303.98,305.68,1007.0,51.0,250.0,3.6,0.0,few clouds,NYC,2021-06-19 19:30:00,5,19,11228.0
1624144800,40.707264,-73.773476,90.0,296.61,296.4,1009.0,53.0,330.0,7.72,0.0,overcast clouds,NYC,2021-06-19 23:20:00,5,23,11423.0
1624100400,40.873676,-73.90815,1.0,292.89,293.37,1009.0,94.0,224.0,3.92,0.0,clear sky,NYC,2021-06-19 11:00:00,5,11,10463.0
1624026600,40.56763,-74.11263,1.0,299.05,298.45,1016.0,29.0,270.0,2.57,0.0,clear sky,NYC,2021-06-18 14:30:00,4,14,10306.0
1624093500,40.644722,-73.96122,1.0,292.49,292.78,1009.0,88.0,260.0,2.57,0.0,clear sky,NYC,2021-06-19 09:05:00,5,9,11226.0
1624079100,40.614925,-74.11699,90.0,295.26,295.2,1011.0,64.0,230.0,3.6,0.13,light rain,NYC,2021-06-19 05:05:00,5,5,10314.0
1624096800,40.663956,-73.95032,1.0,292.49,292.78,1009.0,88.0,260.0,2.57,0.0,clear sky,NYC,2021-06-19 10:00:00,5,10,11225.0
1624067880,40.65883,-73.91245,75.0,297.11,297.47,1012.0,73.0,190.0,7.2,0.0,broken clouds,NYC,2021-06-19 01:58:00,5,1,11212.0
1624134600,40.618916,-74.08369,75.0,302.79,303.82,1007.0,51.0,270.0,5.66,0.0,broken clouds,NYC,2021-06-19 20:30:00,5,20,10304.0
1624120260,40.637455,-73.92886,20.0,303.03,304.18,1008.0,51.0,270.0,3.6,0.0,few clouds,NYC,2021-06-19 16:31:00,5,16,11203.0
1624115940,40.763454,-73.985275,75.0,302.44,303.33,1008.0,51.0,250.0,3.6,0.0,broken clouds,NYC,2021-06-19 15:19:00,5,15,10019.0
1623712200,40.75649,-73.997765,1.0,294.56,294.79,1008.0,78.0,130.0,1.54,0.0,clear sky,NYC,2021-06-14 23:10:00,0,23,10018.0
1623952800,40.781143,-73.961754,1.0,297.88,297.01,1016.0,23.0,318.0,2.99,0.0,clear sky,NYC,2021-06-17 18:00:00,3,18,
1624111320,40.64124,-73.943726,1.0,300.23,301.11,1008.0,57.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 14:02:00,5,14,11203.0
1624071240,40.688553,-73.91245,75.0,296.16,296.42,1013.0,73.0,190.0,7.2,0.0,broken clouds,NYC,2021-06-19 02:54:00,5,2,11207.0
1623786120,40.743866,-73.99952,75.0,299.97,299.93,1006.0,41.0,0.0,3.09,0.0,broken clouds,NYC,2021-06-15 19:42:00,1,19,10011.0
1623944400,40.620438,-74.1672,20.0,296.67,295.68,1016.0,23.0,290.0,5.66,0.0,few clouds,NYC,2021-06-17 15:40:00,3,15,10303.0
1624117620,40.625652,-74.02422,20.0,301.27,302.12,1008.0,54.0,230.0,3.6,0.0,few clouds,NYC,2021-06-19 15:47:00,5,15,11209.0
1624103580,40.69862,-73.940544,1.0,294.74,295.12,1009.0,83.0,270.0,3.09,0.0,clear sky,NYC,2021-06-19 11:53:00,5,11,11206.0
1624123800,40.68251,-73.976326,20.0,304.1,305.88,1008.0,51.0,240.0,3.6,0.0,few clouds,NYC,2021-06-19 17:30:00,5,17,11217.0
1624010400,40.72081,-73.99076,1.0,289.7,289.16,1018.0,67.0,200.0,1.54,0.0,clear sky,NYC,2021-06-18 10:00:00,4,10,10002.0
1624060800,40.68191,-73.935974,1.0,298.92,298.7,1012.0,44.0,240.0,3.6,0.0,clear sky,NYC,2021-06-19 00:00:00,5,0,11233.0
1624125000,40.67983,-73.9583,20.0,304.1,305.88,1008.0,51.0,240.0,3.6,0.0,few clouds,NYC,2021-06-19 17:50:00,5,17,11238.0
1624082400,40.81846,-73.91489,90.0,295.87,295.66,1012.0,56.0,230.0,3.6,0.0,overcast clouds,NYC,2021-06-19 06:00:00,5,6,10455.0
1624087800,40.709755,-73.95707,75.0,292.38,292.81,1010.0,94.0,213.0,4.41,0.0,broken clouds,NYC,2021-06-19 07:30:00,5,7,11211.0
1624132800,40.666416,-73.88297,75.0,304.0,305.15,1007.0,48.0,230.0,9.77,0.0,broken clouds,NYC,2021-06-19 20:00:00,5,20,11207.0
1624047060,40.817173,-73.94606,1.0,301.3,300.46,1014.0,32.0,242.0,5.52,0.0,clear sky,NYC,2021-06-18 20:11:00,4,20,10030.0
1624022400,40.754616,-73.997116,1.0,297.68,297.18,1018.0,38.0,229.0,4.41,0.0,clear sky,NYC,2021-06-18 13:20:00,4,13,10001.0
1624079520,40.880108,-73.86133,90.0,295.54,295.14,1010.0,50.0,210.0,5.66,0.0,overcast clouds,NYC,2021-06-19 05:12:00,5,5,10467.0
1624131420,40.776237,-73.95587,75.0,304.59,303.68,1006.0,33.0,260.0,6.17,0.0,broken clouds,NYC,2021-06-19 19:37:00,5,19,10028.0
1624062600,40.841076,-73.93977,1.0,299.05,298.69,1012.0,38.0,0.0,3.09,0.0,clear sky,NYC,2021-06-19 00:30:00,5,0,10032.0
1624028400,40.68369,-73.85657,40.0,299.07,298.92,1017.0,46.0,230.0,5.14,0.0,scattered clouds,NYC,2021-06-18 15:00:00,4,15,11416.0
1624087680,40.672226,-73.94472,20.0,292.49,292.78,1010.0,88.0,250.0,3.09,0.0,few clouds,NYC,2021-06-19 07:28:00,5,7,11213.0
1624066200,40.846893,-73.92055,1.0,298.31,297.95,1013.0,41.0,0.0,1.54,0.0,clear sky,NYC,2021-06-19 01:30:00,5,1,10453.0
1623560160,40.873394,-73.90671,1.0,288.95,288.34,1014.0,67.0,240.0,1.54,0.0,clear sky,NYC,2021-06-13 04:56:00,6,4,10468.0
1624128720,40.80265,-73.91351,20.0,305.21,307.15,1008.0,48.0,260.0,3.6,0.0,few clouds,NYC,2021-06-19 18:52:00,5,18,
1624135200,40.668823,-73.97333,75.0,303.11,304.3,1007.0,51.0,270.0,5.66,0.0,broken clouds,NYC,2021-06-19 20:40:00,5,20,11215.0
1624125420,40.69143,-73.78871,75.0,303.96,306.25,1008.0,54.0,230.0,8.23,0.0,broken clouds,NYC,2021-06-19 17:57:00,5,17,11433.0
1624041420,40.82681,-73.85361,75.0,301.96,300.59,1014.0,24.0,220.0,5.66,0.0,broken clouds,NYC,2021-06-18 18:37:00,4,18,10473.0
1624139580,40.66059,-73.931335,75.0,301.34,303.0,1007.0,61.0,260.0,4.63,0.4,light rain,NYC,2021-06-19 21:53:00,5,21,11203.0
1624084500,40.712227,-73.88436,90.0,293.84,293.98,1011.0,77.0,220.0,5.66,0.47,light rain,NYC,2021-06-19 06:35:00,5,6,11379.0
1624062000,40.6131,-73.97858,1.0,298.74,298.43,1012.0,41.0,240.0,3.6,0.0,clear sky,NYC,2021-06-19 00:20:00,5,0,11204.0
1624133400,40.881264,-73.83875,90.0,303.57,302.76,1006.0,35.0,260.0,5.14,0.0,overcast clouds,NYC,2021-06-19 20:10:00,5,20,10475.0
1624044780,40.836555,-73.87135,1.0,302.0,301.02,1015.0,32.0,260.0,4.12,0.0,clear sky,NYC,2021-06-18 19:33:00,4,19,10460.0
1624109400,40.647068,-73.993935,1.0,298.55,298.84,1008.0,65.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 13:30:00,5,13,11218.0
1624146900,40.66727,-73.91975,90.0,296.62,296.41,1009.0,53.0,330.0,7.72,0.0,overcast clouds,NYC,2021-06-19 23:55:00,5,23,11212.0
1624096980,40.641747,-74.013824,1.0,292.99,293.2,1009.0,83.0,260.0,2.57,0.0,clear sky,NYC,2021-06-19 10:03:00,5,10,11220.0
1624019400,40.62929,-73.94611,1.0,295.3,294.85,1017.0,49.0,280.0,2.06,0.0,clear sky,NYC,2021-06-18 12:30:00,4,12,11210.0
1624064700,40.767612,-73.950005,1.0,298.43,298.08,1013.0,41.0,0.0,1.54,0.0,clear sky,NYC,2021-06-19 01:05:00,5,1,10162.0
1624115280,40.693405,-73.96629,20.0,302.18,303.36,1008.0,54.0,230.0,3.6,0.0,few clouds,NYC,2021-06-19 15:08:00,5,15,11205.0
1624125600,40.646626,-73.90399,75.0,304.2,306.69,1008.0,54.0,230.0,8.23,0.0,broken clouds,NYC,2021-06-19 18:00:00,5,18,11236.0
1624073700,40.778614,-73.83977,75.0,295.28,294.78,1011.0,47.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 03:35:00,5,3,11356.0
1624118400,40.684258,-73.84604,75.0,301.47,303.73,1008.0,65.0,230.0,6.69,0.0,broken clouds,NYC,2021-06-19 16:00:00,5,16,11416.0
1624087560,40.701763,-73.9276,75.0,292.38,292.81,1010.0,94.0,213.0,4.41,0.0,broken clouds,NYC,2021-06-19 07:26:00,5,7,11237.0
1624022520,40.797943,-73.94003,1.0,297.74,297.25,1018.0,38.0,228.0,4.45,0.0,clear sky,NYC,2021-06-18 13:22:00,4,13,10035.0
1624137900,40.675495,-73.8997,90.0,300.93,302.81,1007.0,65.0,220.0,6.17,0.56,light rain,NYC,2021-06-19 21:25:00,5,21,11207.0
1624099200,40.584522,-73.949,1.0,293.06,293.27,1009.0,83.0,260.0,2.57,0.0,clear sky,NYC,2021-06-19 10:40:00,5,10,11235.0
1624042800,40.73283,-73.79291,75.0,300.62,300.82,1015.0,47.0,180.0,8.75,0.0,broken clouds,NYC,2021-06-18 19:00:00,4,19,11365.0
1623951300,40.749054,-73.99576,1.0,297.97,297.11,1016.0,23.0,316.0,3.04,0.0,clear sky,NYC,2021-06-17 17:35:00,3,17,10001.0
1623499200,40.685184,-73.93551,90.0,291.78,291.84,1011.0,82.0,70.0,4.12,0.0,overcast clouds,NYC,2021-06-12 12:00:00,5,12,11221.0
1624114020,40.660656,-73.8809,75.0,299.97,301.63,1008.0,69.0,230.0,5.14,0.0,broken clouds,NYC,2021-06-19 14:47:00,5,14,11207.0
1624139760,40.745174,-73.93726,40.0,301.35,301.92,1007.0,51.0,0.0,3.09,0.0,scattered clouds,NYC,2021-06-19 21:56:00,5,21,11101.0
1624121820,40.59892,-73.7637,75.0,302.53,305.01,1008.0,61.0,230.0,5.66,0.0,broken clouds,NYC,2021-06-19 16:57:00,5,16,11691.0
1624095600,40.584137,-73.96386,1.0,292.31,292.58,1009.0,88.0,260.0,2.57,0.0,clear sky,NYC,2021-06-19 09:40:00,5,9,11235.0
1623744060,40.674946,-73.9194,90.0,292.21,292.63,1007.0,94.0,310.0,4.12,0.0,overcast clouds,NYC,2021-06-15 08:01:00,1,8,11233.0
1624087200,40.74914,-73.91561,75.0,292.38,292.81,1010.0,94.0,213.0,4.41,0.0,broken clouds,NYC,2021-06-19 07:20:00,5,7,11104.0
1623636420,40.88809,-73.89254,90.0,292.29,291.93,1014.0,64.0,176.0,3.21,0.0,overcast clouds,NYC,2021-06-14 02:07:00,0,2,10463.0
1624091880,40.86155,-73.92472,20.0,292.18,292.44,1009.0,88.0,230.0,2.06,0.0,few clouds,NYC,2021-06-19 08:38:00,5,8,10034.0
1624121040,40.692165,-73.80638,75.0,303.42,306.72,1008.0,61.0,230.0,5.66,0.0,broken clouds,NYC,2021-06-19 16:44:00,5,16,11435.0
1623260940,40.695908,-73.98322,20.0,304.74,307.96,1015.0,55.0,220.0,2.57,0.0,few clouds,NYC,2021-06-09 17:49:00,2,17,11201.0
1624111200,40.84698,-73.91065,1.0,298.55,298.95,1009.0,69.0,264.0,3.27,0.0,clear sky,NYC,2021-06-19 14:00:00,5,14,10453.0
1624112700,40.694546,-73.80212,75.0,300.31,302.19,1008.0,69.0,230.0,5.14,0.0,broken clouds,NYC,2021-06-19 14:25:00,5,14,11451.0
1624081500,40.90022,-73.8535,90.0,295.7,295.32,1010.0,50.0,210.0,5.66,0.0,overcast clouds,NYC,2021-06-19 05:45:00,5,5,10470.0
1624088340,40.8499,-73.90919,75.0,292.53,292.98,1010.0,94.0,211.0,4.27,0.0,broken clouds,NYC,2021-06-19 07:39:00,5,7,10453.0
1624143600,40.76071,-73.79072,90.0,298.6,298.51,1007.0,50.0,300.0,5.66,0.0,overcast clouds,NYC,2021-06-19 23:00:00,5,23,11358.0
1623883800,40.766533,-73.9783,20.0,296.97,296.27,1012.0,33.0,0.0,1.54,0.0,few clouds,NYC,2021-06-16 22:50:00,2,22,10019.0
1624130640,40.69835,-73.91103,75.0,304.0,305.15,1007.0,48.0,230.0,9.77,0.0,broken clouds,NYC,2021-06-19 19:24:00,5,19,11237.0
1624064640,40.687492,-73.96262,1.0,297.63,297.2,1012.0,41.0,240.0,3.6,0.0,clear sky,NYC,2021-06-19 01:04:00,5,1,11238.0
1624122000,40.85162,-73.82653,75.0,304.0,304.16,1007.0,42.0,260.0,6.17,0.0,broken clouds,NYC,2021-06-19 17:00:00,5,17,10461.0
1623973980,40.75742,-73.99993,1.0,297.27,296.39,1016.0,25.0,0.0,1.54,0.0,clear sky,NYC,2021-06-17 23:53:00,3,23,10018.0
1623939000,40.58789,-74.15319,1.0,295.14,294.13,1016.0,28.0,10.0,4.12,0.0,clear sky,NYC,2021-06-17 14:10:00,3,14,10314.0
1624100100,40.756058,-73.94283,1.0,293.03,293.53,1009.0,94.0,223.0,4.07,0.0,clear sky,NYC,2021-06-19 10:55:00,5,10,11101.0
1624104240,40.83639,-73.88485,1.0,296.27,296.67,1010.0,78.0,240.0,3.6,0.0,clear sky,NYC,2021-06-19 12:04:00,5,12,10460.0
1624121100,40.632088,-73.96891,20.0,303.03,304.18,1008.0,51.0,270.0,3.6,0.0,few clouds,NYC,2021-06-19 16:45:00,5,16,11230.0
1624061220,40.751602,-73.93384,1.0,298.71,298.31,1012.0,38.0,0.0,3.09,0.0,clear sky,NYC,2021-06-19 00:07:00,5,0,11101.0
1624134300,40.85208,-73.82685,90.0,303.57,302.76,1006.0,35.0,260.0,5.14,0.0,overcast clouds,NYC,2021-06-19 20:25:00,5,20,10461.0
1624124100,40.575924,-73.99114,20.0,303.98,305.68,1008.0,51.0,240.0,3.6,0.0,few clouds,NYC,2021-06-19 17:35:00,5,17,11224.0
1623910740,40.87898,-73.909035,1.0,288.49,287.02,1016.0,36.0,0.0,2.57,0.0,clear sky,NYC,2021-06-17 06:19:00,3,6,10463.0
1623935100,40.61898,-74.163895,20.0,293.97,292.89,1016.0,30.0,340.0,3.6,0.0,few clouds,NYC,2021-06-17 13:05:00,3,13,10303.0
1624096800,40.756096,-73.74655,75.0,292.1,292.35,1009.0,88.0,200.0,4.12,0.0,broken clouds,NYC,2021-06-19 10:00:00,5,10,11362.0
1624023000,40.685093,-73.8596,40.0,297.48,297.25,1018.0,49.0,240.0,5.66,0.0,scattered clouds,NYC,2021-06-18 13:30:00,4,13,11416.0
1624111200,40.724236,-73.997795,1.0,298.67,298.97,1008.0,65.0,240.0,3.09,0.0,clear sky,NYC,2021-06-19 14:00:00,5,14,10012.0
1623762000,40.749146,-74.00368,90.0,294.28,294.49,1008.0,78.0,150.0,2.06,0.0,overcast clouds,NYC,2021-06-15 13:00:00,1,13,10001.0
1624131360,40.883476,-73.868256,75.0,304.67,303.77,1006.0,33.0,260.0,6.17,0.0,broken clouds,NYC,2021-06-19 19:36:00,5,19,10470.0
1624111200,40.577168,-74.11804,1.0,298.28,298.55,1008.0,65.0,270.0,3.6,0.0,clear sky,NYC,2021-06-19 14:00:00,5,14,10306.0
1623930600,40.73549,-73.859634,1.0,290.67,289.63,1016.0,44.0,310.0,2.06,0.0,clear sky,NYC,2021-06-17 11:50:00,3,11,
1624134300,40.585163,-73.95641,75.0,302.75,303.77,1007.0,51.0,270.0,5.66,0.0,broken clouds,NYC,2021-06-19 20:25:00,5,20,11235.0
1624091400,40.672638,-73.758575,75.0,291.93,292.16,1009.0,88.0,200.0,4.12,0.0,broken clouds,NYC,2021-06-19 08:30:00,5,8,11413.0
1624133400,40.66687,-73.90814,75.0,302.85,304.88,1007.0,57.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 20:10:00,5,20,11212.0
1624119780,40.843204,-73.91196,40.0,303.73,304.25,1009.0,45.0,0.0,2.57,0.0,scattered clouds,NYC,2021-06-19 16:23:00,5,16,10453.0
1624095180,40.788692,-73.85061,20.0,292.18,292.44,1009.0,88.0,0.0,2.06,0.0,few clouds,NYC,2021-06-19 09:33:00,5,9,11356.0
1624081200,40.64974,-73.998314,90.0,295.38,295.33,1011.0,64.0,230.0,3.6,0.0,overcast clouds,NYC,2021-06-19 05:40:00,5,5,11218.0
1624081200,40.650227,-73.946594,90.0,295.38,295.33,1011.0,64.0,230.0,3.6,0.0,overcast clouds,NYC,2021-06-19 05:40:00,5,5,11203.0
1624135200,40.66157,-73.91548,75.0,302.85,304.88,1007.0,57.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 20:40:00,5,20,11207.0
1624133700,40.682747,-73.812355,75.0,302.85,304.88,1007.0,57.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 20:15:00,5,20,11420.0
1624116120,40.761036,-73.98702,1.0,302.51,305.7,1009.0,65.0,0.0,2.06,0.0,clear sky,NYC,2021-06-19 15:22:00,5,15,10036.0
1623934800,40.817844,-73.94185,1.0,292.28,291.27,1017.0,39.0,300.0,2.57,0.0,clear sky,NYC,2021-06-17 13:00:00,3,13,10030.0
1624143600,40.81977,-73.93673,90.0,297.32,297.18,1009.0,53.0,280.0,3.6,0.0,overcast clouds,NYC,2021-06-19 23:00:00,5,23,10030.0
1624128900,40.59626,-73.76773,75.0,303.85,305.46,1007.0,51.0,210.0,7.2,0.0,broken clouds,NYC,2021-06-19 18:55:00,5,18,11692.0
1624081440,40.830124,-73.86442,90.0,295.79,295.57,1012.0,56.0,230.0,3.6,0.0,overcast clouds,NYC,2021-06-19 05:44:00,5,5,10472.0
1624146300,40.76359,-73.98144,75.0,295.02,295.17,1010.0,73.0,271.0,4.22,0.0,broken clouds,NYC,2021-06-19 23:45:00,5,23,10019.0
1624132020,40.56494,-74.15512,1.0,303.7,303.12,1007.0,37.0,310.0,4.12,0.0,clear sky,NYC,2021-06-19 19:47:00,5,19,10308.0
1624063680,40.79292,-73.94579,1.0,299.02,298.65,1012.0,38.0,0.0,3.09,0.0,clear sky,NYC,2021-06-19 00:48:00,5,0,10029.0
1624122900,40.579197,-73.98195,20.0,303.98,305.68,1008.0,51.0,240.0,3.6,0.0,few clouds,NYC,2021-06-19 17:15:00,5,17,11224.0
1624076940,40.79826,-73.92955,75.0,296.27,296.1,1012.0,56.0,0.0,2.57,0.0,broken clouds,NYC,2021-06-19 04:29:00,5,4,
1624134480,40.674812,-73.86363,75.0,302.85,304.88,1007.0,57.0,210.0,6.17,0.0,broken clouds,NYC,2021-06-19 20:28:00,5,20,11208.0
1624008000,40.670986,-73.984795,1.0,290.33,289.85,1018.0,67.0,200.0,1.54,0.0,clear sky,NYC,2021-06-18 09:20:00,4,9,11215.0
1623740400,40.702953,-73.91706,90.0,292.7,293.17,1008.0,94.0,170.0,4.12,0.0,overcast clouds,NYC,2021-06-15 07:00:00,1,7,11237.0
1624092660,40.867504,-73.84618,20.0,292.26,292.52,1009.0,88.0,230.0,2.06,0.0,few clouds,NYC,2021-06-19 08:51:00,5,8,10469.0
1624102200,40.905876,-73.84994,75.0,294.6,294.58,1008.0,68.0,220.0,3.6,0.0,broken clouds,NYC,2021-06-19 11:30:00,5,11,10470.0
1624129320,40.785625,-73.948204,75.0,304.59,303.68,1006.0,33.0,260.0,6.17,0.0,broken clouds,NYC,2021-06-19 19:02:00,5,19,10029.0
1624107600,40.68603,-73.96643,1.0,295.89,296.39,1009.0,83.0,270.0,3.09,0.0,clear sky,NYC,2021-06-19 13:00:00,5,13,11238.0
1624117500,40.674797,-73.867,75.0,301.47,303.73,1008.0,65.0,230.0,6.69,0.0,broken clouds,NYC,2021-06-19 15:45:00,5,15,11208.0
1624066800,40.760536,-73.95836,1.0,298.06,297.68,1013.0,41.0,0.0,1.54,0.0,clear sky,NYC,2021-06-19 01:40:00,5,1,10065.0
1624128600,40.679253,-73.81871,75.0,304.44,306.47,1007.0,51.0,210.0,7.2,0.0,broken clouds,NYC,2021-06-19 18:50:00,5,18,11420.0
1624083600,40.69939,-73.91938,90.0,293.84,293.98,1011.0,77.0,220.0,5.66,0.47,light rain,NYC,2021-06-19 06:20:00,5,6,11237.0
